flight_time_s,vbat_v,x_m,y_m,z_m
0.024202082015108317,3.669421672821045,-0.07829252630472183,-0.035366255789995193,0.25153177976608276
0.07447492802748457,3.6297523975372314,-0.07973214983940125,-0.036267008632421494,0.2621266841888428
0.12487025099107996,3.669421672821045,-0.07967066019773483,-0.03695189207792282,0.27303653955459595
0.17454998497851193,3.689256429672241,-0.07433786988258362,-0.04217950254678726,0.284157931804657
0.22694373497506604,3.7090911865234375,-0.0731317549943924,-0.04266782104969025,0.29283756017684937
0.2742433099774644,3.7090911865234375,-0.07084789127111435,-0.04332615062594414,0.2982320487499237
0.3242331090150401,3.689256429672241,-0.06854334473609924,-0.04264224320650101,0.30176275968551636
0.3757664280128665,3.689256429672241,-0.06621308624744415,-0.04048040136694908,0.30581483244895935
0.4240280520170927,3.669421672821045,-0.06344982236623764,-0.03862251341342926,0.3061019778251648
0.47458170901518315,3.6495871543884277,-0.06186562404036522,-0.03668488934636116,0.304975301027298
0.5245171679998748,3.6495871543884277,-0.061022769659757614,-0.03444450721144676,0.3039243221282959
0.5740285909851082,3.6495871543884277,-0.060950279235839844,-0.030889246612787247,0.3022621273994446
0.6241134140291251,3.6297523975372314,-0.06101897358894348,-0.028824353590607643,0.3009411692619324
0.6743329000310041,3.6297523975372314,-0.06458131223917007,-0.027938850224018097,0.2999652922153473
0.7243254950153641,3.6297523975372314,-0.06821571290493011,-0.02758484147489071,0.2994837760925293
0.7747350530116819,3.6297523975372314,-0.07396985590457916,-0.02735414169728756,0.29869914054870605
0.8240101879928261,3.6495871543884277,-0.07809653878211975,-0.028619026765227318,0.29914695024490356
0.8741370529751293,3.6495871543884277,-0.08397423475980759,-0.028713176026940346,0.3000006377696991
0.9239042089902796,3.669421672821045,-0.08829660713672638,-0.03052341751754284,0.30028724670410156
0.9728296659886837,3.6495871543884277,-0.09250517189502716,-0.030510667711496353,0.30127856135368347
1.022663976997137,3.669421672821045,-0.0950491800904274,-0.032115038484334946,0.3023699223995209
1.0738519169972278,3.6495871543884277,-0.09744486212730408,-0.03242724388837814,0.3031487762928009
1.1238824690226465,3.669421672821045,-0.09828177094459534,-0.03415002301335335,0.3029667139053345
1.173453391995281,3.6495871543884277,-0.09755751490592957,-0.03436046466231346,0.3020140528678894
1.223087790014688,3.6495871543884277,-0.09556569904088974,-0.03436584025621414,0.30110397934913635
1.2727911819820292,3.6297523975372314,-0.09483211487531662,-0.03359166160225868,0.30239954590797424
1.3230486109969206,3.6495871543884277,-0.09290807694196701,-0.03259129449725151,0.30153584480285645
1.3737427010200918,3.6297523975372314,-0.09184268862009048,-0.02826264500617981,0.3012182116508484
1.4228136379970238,3.6495871543884277,-0.08983660489320755,-0.028279371559619904,0.30100807547569275
1.473451689002104,3.6495871543884277,-0.09015599638223648,-0.02632577158510685,0.30190661549568176
1.523168399988208,3.6495871543884277,-0.08875073492527008,-0.024819327518343925,0.3022119998931885
1.573095329978969,3.6495871543884277,-0.08682916313409805,-0.02429523877799511,0.30359378457069397
1.6230396010214463,3.6495871543884277,-0.0880323126912117,-0.021333448588848114,0.3040844202041626
1.672964250028599,3.6495871543884277,-0.08902378380298615,-0.020447876304388046,0.3035062551498413
1.7231638299999759,3.6495871543884277,-0.092317134141922,-0.018165644258260727,0.30417224764823914
1.7729573519900441,3.6495871543884277,-0.0921374186873436,-0.01708921417593956,0.30427300930023193
1.8244630019762553,3.6495871543884277,-0.09393738955259323,-0.011793171055614948,0.3043575584888458
1.8730680610169657,3.6495871543884277,-0.09517336636781693,-0.012107363902032375,0.30525466799736023
1.9240706270211376,3.6495871543884277,-0.09442553669214249,-0.009466219693422318,0.3056318759918213
1.9721286569838412,3.6495871543884277,-0.09096968173980713,-0.00910734198987484,0.3039197623729706
2.022743195993826,3.6495871543884277,-0.08858462423086166,-0.009408234618604183,0.3033788800239563
2.073209672991652,3.6495871543884277,-0.08351975679397583,-0.009298284538090229,0.30307549238204956
2.122285239980556,3.6495871543884277,-0.08126366138458252,-0.009696709923446178,0.30430054664611816
