flight_time_s,vbat_v,x_m,y_m,z_m
0.02100100601091981,3.669421672821045,-0.05715909227728844,-0.03961031511425972,0.2501458525657654
0.07110638701124117,3.6297523975372314,-0.057275012135505676,-0.03134608268737793,0.2577592432498932
0.12113821000093594,3.669421672821045,-0.056974995881319046,-0.029604578390717506,0.2697988748550415
0.17106182099087164,3.7090911865234375,-0.058046385645866394,-0.028630951419472694,0.2815256118774414
0.2204365780344233,3.728925943374634,-0.05845685675740242,-0.026345647871494293,0.2923245429992676
0.2706136060296558,3.728925943374634,-0.06129320710897446,-0.0268279779702425,0.2990114688873291
0.320387470012065,3.7090911865234375,-0.06524290144443512,-0.02609986625611782,0.30467525124549866
0.3701115539879538,3.7090911865234375,-0.0674702525138855,-0.026981113478541374,0.3074473738670349
0.4208485640119761,3.689256429672241,-0.06962050497531891,-0.02709381841123104,0.30796733498573303
0.4721838530385867,3.669421672821045,-0.07099702209234238,-0.028089698404073715,0.3074374496936798
0.5201287550153211,3.669421672821045,-0.07150885462760925,-0.028742671012878418,0.30521413683891296
0.5699268759926781,3.669421672821045,-0.07117398828268051,-0.028788626194000244,0.30448848009109497
0.6223066759994254,3.669421672821045,-0.07092315703630447,-0.029310382902622223,0.3045404851436615
0.6701302159926854,3.669421672821045,-0.06806067377328873,-0.02780027873814106,0.30411890149116516
0.7201231450308114,3.669421672821045,-0.06673424690961838,-0.026329636573791504,0.304036021232605
0.7706293039955199,3.669421672821045,-0.06300308555364609,-0.027707243338227272,0.30375728011131287
0.820762123039458,3.669421672821045,-0.061859969049692154,-0.028886297717690468,0.30288541316986084
0.8702109270379879,3.669421672821045,-0.06352301687002182,-0.0286545492708683,0.303853839635849
0.9200972520047799,3.689256429672241,-0.06912802159786224,-0.031712643802165985,0.30324113368988037
0.9704715689877048,3.689256429672241,-0.06910649687051773,-0.032039884477853775,0.30350789427757263
1.0226410510367714,3.669421672821045,-0.071202851831913,-0.0302723441272974,0.3032419681549072
1.0697937780059874,3.669421672821045,-0.07085783034563065,-0.031175391748547554,0.3028486669063568
1.1195554599980824,3.6495871543884277,-0.06754840165376663,-0.02632039412856102,0.30098089575767517
1.1698343949974515,3.6495871543884277,-0.06669402122497559,-0.025882354006171227,0.2995791733264923
1.220123550039716,3.6495871543884277,-0.06553013622760773,-0.024108150973916054,0.29901593923568726
1.269729093008209,3.6495871543884277,-0.06330747157335281,-0.02534366026520729,0.29923349618911743
1.3197285830392502,3.669421672821045,-0.06377515941858292,-0.024384435266256332,0.2995568513870239
1.3699938000063412,3.669421672821045,-0.06643480062484741,-0.02631300501525402,0.3013262152671814
1.4206538909929805,3.689256429672241,-0.067337766289711,-0.027302183210849762,0.301805317401886
1.470997148018796,3.669421672821045,-0.06892706453800201,-0.027573520317673683,0.3036062717437744
1.5195594640099443,3.689256429672241,-0.0701741874217987,-0.028278639540076256,0.3040842115879059
1.5700716160354204,3.669421672821045,-0.07047244906425476,-0.02687298133969307,0.30550381541252136
1.621001691033598,3.669421672821045,-0.06773971021175385,-0.025534138083457947,0.3050999939441681
1.6699207380297594,3.6495871543884277,-0.06539421528577805,-0.024699097499251366,0.3040309250354767
1.7209761710255407,3.669421672821045,-0.06179475784301758,-0.022085880860686302,0.304573655128479
1.7696568930405192,3.6495871543884277,-0.0598083920776844,-0.022116398438811302,0.30394089221954346
1.8187443320057355,3.669421672821045,-0.05956920608878136,-0.02203577198088169,0.3020196259021759
1.8700605850317515,3.6495871543884277,-0.06009932607412338,-0.022786986082792282,0.3015235960483551
1.9201271799975075,3.6495871543884277,-0.062497228384017944,-0.02191915735602379,0.3006545603275299
1.9696698170155287,3.6495871543884277,-0.06355490535497665,-0.01979329064488411,0.29972875118255615
2.02001639601076,3.6495871543884277,-0.0625653862953186,-0.019717631861567497,0.2991828918457031
2.0696437699953094,3.669421672821045,-0.061199914664030075,-0.018256720155477524,0.30021902918815613
2.11950309103122,3.6495871543884277,-0.05949833616614342,-0.017226731404662132,0.30062758922576904
2.1693495879881084,3.669421672821045,-0.05941323563456535,-0.015374247916042805,0.30192118883132935
2.220419891993515,3.669421672821045,-0.059506483376026154,-0.015077352523803711,0.3013554811477661
2.2693192409933545,3.669421672821045,-0.05859190225601196,-0.018164997920393944,0.30166876316070557
2.3201036870013922,3.6495871543884277,-0.058612290769815445,-0.016742223873734474,0.30174520611763
2.3697913049836643,3.669421672821045,-0.060023967176675797,-0.017299363389611244,0.30242031812667847
