time_s,height_m,kp
12.560588572000142,0.3261682987213135,1.0
12.610369680000076,0.3264372944831848,1.0
12.660231078999914,0.32716113328933716,1.0
12.71032358399998,0.32906144857406616,1.0
12.760393242000191,0.3321406841278076,1.0
12.810748544000035,0.3315202593803406,1.0
12.86049584300008,0.3297168016433716,1.0
12.910204597999837,0.32965928316116333,1.0
12.9606224690001,0.3301652669906616,1.0
13.010458310000104,0.3320998549461365,1.0
13.060557708000033,0.3321703374385834,1.0
13.110137830999975,0.33209800720214844,1.0
13.160804955999993,0.33264806866645813,1.0
13.210371561000102,0.3333682715892792,1.0
13.260905443999945,0.3345670700073242,1.0
13.310632709999936,0.33449608087539673,1.0
13.360840897999879,0.33522510528564453,1.0
13.410862454999915,0.3353184461593628,1.0
13.461127130000023,0.3346729874610901,1.0
13.510629040999902,0.3346005380153656,1.0
13.56071537600019,0.3337423801422119,1.0
13.611098334999951,0.33352288603782654,1.0
13.660620435000055,0.33169421553611755,1.0
13.710401039999851,0.3308829963207245,1.0
13.760379105000084,0.330353707075119,1.0
13.810250518999965,0.32924848794937134,1.0
13.860375762999865,0.3288120925426483,1.0
13.910551297999973,0.3285273015499115,1.0
13.960734036999838,0.33068209886550903,1.0
14.010782502999973,0.3302176296710968,1.0
14.061061708000125,0.3294706344604492,1.0
14.110601867000241,0.32944750785827637,1.0
14.1607649030002,0.32849863171577454,1.0
14.210746179000125,0.32733622193336487,1.0
14.26042809899991,0.32609856128692627,1.0
14.31040786199992,0.3258061707019806,1.0
14.360673846999816,0.32482466101646423,1.0
14.410687937000148,0.323479562997818,1.0
14.460789633999866,0.3237185776233673,1.0
14.511351316999935,0.3236074149608612,1.0
14.560817916999895,0.32386264204978943,1.0
14.61043025500021,0.32437559962272644,1.0
14.660631335999824,0.32383254170417786,1.0
14.711053872999855,0.32274964451789856,1.0
14.760721928999828,0.3228783905506134,1.0
14.810841960999824,0.3215520977973938,1.0
14.860405977000028,0.3215506672859192,1.0
14.910675054999956,0.32265278697013855,1.0
14.960617830000047,0.32253068685531616,1.0
15.011268969999946,0.3233674168586731,1.0
15.060795191000125,0.3239567279815674,1.0
15.110888621999948,0.32477784156799316,1.0
15.160650196999995,0.3277553617954254,1.0
