time_s,height_m,kp
6.557175282999651,0.2822023928165436,5.0
6.607259678999981,0.31432855129241943,5.0
6.656808017999992,0.3327378034591675,5.0
6.707382641999629,0.3242078423500061,5.0
6.757408342999952,0.28859108686447144,5.0
6.80689640699984,0.24793319404125214,5.0
6.856858378999732,0.21143200993537903,5.0
6.907084864999888,0.20083270967006683,5.0
6.957028455999989,0.20679433643817902,5.0
7.007339714999944,0.22640931606292725,5.0
7.057228671999837,0.24901273846626282,5.0
7.106790951999756,0.2764672338962555,5.0
7.157544574999974,0.3056831955909729,5.0
7.206907361000049,0.32360437512397766,5.0
7.257484455999929,0.3341091573238373,5.0
7.306959693999943,0.3387366831302643,5.0
7.357331054000042,0.33553892374038696,5.0
7.40693268799987,0.33000826835632324,5.0
7.457221981999737,0.32265451550483704,5.0
7.507230054000047,0.31173574924468994,5.0
7.556973319999997,0.30072468519210815,5.0
7.606831181999951,0.2918344736099243,5.0
7.65697159299998,0.28461822867393494,5.0
7.706728130999636,0.2788173258304596,5.0
7.757309608000014,0.2730364501476288,5.0
7.807541485000002,0.2731398046016693,5.0
7.856926182999814,0.2742241322994232,5.0
7.9070334769999135,0.2780531346797943,5.0
7.957116655999926,0.2800363004207611,5.0
8.007189447999735,0.2832954227924347,5.0
8.057649591999962,0.28682324290275574,5.0
8.107565295999848,0.28920409083366394,5.0
8.1571064259997,0.29272136092185974,5.0
8.206796112999655,0.29330378770828247,5.0
8.256911747999766,0.29360318183898926,5.0
8.307209266999962,0.2965317666530609,5.0
8.35695464499986,0.30013132095336914,5.0
8.407555971999955,0.3018642067909241,5.0
8.45735042699971,0.30326366424560547,5.0
8.507006850999915,0.3028327524662018,5.0
8.557228183000007,0.3028548061847687,5.0
8.607493451999744,0.3013596832752228,5.0
8.657315427999947,0.3004645109176636,5.0
8.707476602000042,0.29897236824035645,5.0
8.757359468999766,0.2972981333732605,5.0
8.807164254999861,0.2978195250034332,5.0
8.857347974999811,0.2974150478839874,5.0
8.906858177999766,0.2977978587150574,5.0
8.957679968999855,0.30007416009902954,5.0
9.007468681999853,0.3015724718570709,5.0
9.057576791999963,0.30343112349510193,5.0
9.107142050999755,0.303449809551239,5.0
9.157193101999837,0.3038560152053833,5.0
9.207344884999657,0.30523839592933655,5.0
9.257317237999814,0.3082602322101593,5.0
9.307595974999913,0.3084406554698944,5.0
9.35731341599967,0.3057677149772644,5.0
9.406992074999835,0.30215033888816833,5.0
9.457329369000036,0.3005429804325104,5.0
9.506948111999918,0.3000565469264984,5.0
9.557415369999944,0.3006051182746887,5.0
9.60722382699987,0.30241888761520386,5.0
9.656813399999919,0.3036157786846161,5.0
9.707271476999722,0.30357852578163147,5.0
9.757347649999701,0.30402135848999023,5.0
9.80742649099966,0.30415982007980347,5.0
9.857587218999925,0.30375736951828003,5.0
9.907528392999666,0.3042660057544708,5.0
9.957728050999776,0.30611634254455566,5.0
10.007524335999733,0.30738306045532227,5.0
10.057484125999963,0.3088822364807129,5.0
10.107512587999736,0.3107799291610718,5.0
10.157343510999908,0.3109672963619232,5.0
10.20748535299981,0.3091824948787689,5.0
10.25748557399993,0.30864638090133667,5.0
10.307488830999773,0.3061376214027405,5.0
10.357076871999652,0.3064182996749878,5.0
10.407688918999611,0.30471670627593994,5.0
10.45775851899998,0.3024113178253174,5.0
10.507835992999844,0.3015715479850769,5.0
10.557806605999758,0.30148738622665405,5.0
10.607468034999783,0.3032468259334564,5.0
10.657056342000033,0.3038586676120758,5.0
10.707578911999917,0.3044699728488922,5.0
10.757069324999975,0.30488261580467224,5.0
10.807250887999999,0.3039795756340027,5.0
10.85706543699962,0.30604836344718933,5.0
10.907521554999676,0.30645373463630676,5.0
10.957775721999951,0.30656084418296814,5.0
11.007044556999972,0.30682864785194397,5.0
11.057024191999972,0.30665087699890137,5.0
11.107027123999615,0.30749690532684326,5.0
11.157205967999744,0.3068884015083313,5.0
11.207852460999675,0.30542632937431335,5.0
11.257447091999893,0.3051234185695648,5.0
11.307480046999899,0.3055494427680969,5.0
11.357666009999775,0.3064303994178772,5.0
11.407591772999695,0.30562394857406616,5.0
11.45754517999967,0.30619463324546814,5.0
11.507347957999627,0.3076004981994629,5.0
11.55718884099997,0.3069484829902649,5.0
11.607546147999983,0.30573922395706177,5.0
11.65723475699997,0.30649736523628235,5.0
11.707695507999688,0.30605971813201904,5.0
11.757892449999872,0.30542945861816406,5.0
11.807477345999814,0.30701184272766113,5.0
11.857297121999636,0.30651623010635376,5.0
11.907172650999655,0.30639803409576416,5.0
11.957355204999658,0.3073650896549225,5.0
12.007676614000047,0.3081159293651581,5.0
12.057425184999829,0.3077026307582855,5.0
12.107828006999625,0.30727827548980713,5.0
12.157665293999798,0.3074083626270294,5.0
12.207422299999962,0.306769460439682,5.0
12.25721286299995,0.3075004816055298,5.0
12.307796170999609,0.3075202405452728,5.0
12.357808458999898,0.30828091502189636,5.0
12.407138859000042,0.3084142208099365,5.0
12.457363831999828,0.3084234595298767,5.0
12.507893144999798,0.30915695428848267,5.0
12.55771925299996,0.31294676661491394,5.0
12.607307341999785,0.3186241686344147,5.0
12.657278053000027,0.3263219892978668,5.0
12.707383980000031,0.33608224987983704,5.0
12.75712815099996,0.3465625047683716,5.0
12.80785034199971,0.3576914370059967,5.0
12.857498340999882,0.36779630184173584,5.0
12.907544224000048,0.3808750808238983,5.0
12.958029506999992,0.3921829164028168,5.0
13.007568567999897,0.40437525510787964,5.0
13.05742150199967,0.4144197106361389,5.0
13.107212539999637,0.4244972765445709,5.0
13.157225342999936,0.43248534202575684,5.0
13.208106488999874,0.4413169324398041,5.0
13.257042357000046,0.4510083794593811,5.0
13.307474946999719,0.46091678738594055,5.0
13.357944514999872,0.4716218411922455,5.0
13.4070962159999,0.4845978021621704,5.0
13.457547202999649,0.4970342516899109,5.0
13.507541924999714,0.5078923106193542,5.0
13.557835781999984,0.5183005332946777,5.0
13.607865875999778,0.5263210535049438,5.0
13.657707949999804,0.536231279373169,5.0
13.707179073999669,0.5450499057769775,5.0
13.757304610999654,0.5558663606643677,5.0
13.807181328999832,0.5674247145652771,5.0
13.857720240999697,0.5786163210868835,5.0
13.907482910999988,0.5893063545227051,5.0
13.957954888999666,0.599747896194458,5.0
14.008004073999928,0.6106888651847839,5.0
14.05780311999979,0.6202182173728943,5.0
14.107457688999602,0.6281271576881409,5.0
14.157263935999708,0.636874794960022,5.0
14.207930486999885,0.6460514664649963,5.0
14.25775391399975,0.6582660675048828,5.0
14.307930987999953,0.6681840419769287,5.0
14.35765758999969,0.6769706606864929,5.0
14.407925590999639,0.6867882013320923,5.0
14.45763673700003,0.6969507932662964,5.0
14.507912618999853,0.7054572701454163,5.0
14.55805965799982,0.7122343182563782,5.0
14.60789301099976,0.7178081274032593,5.0
14.658366775999639,0.7244675159454346,5.0
14.707460098999945,0.726776659488678,5.0
14.757614347999606,0.7268849015235901,5.0
14.807332075999966,0.7252455353736877,5.0
14.85763995599973,0.721323549747467,5.0
14.907541688000038,0.7190460562705994,5.0
14.958074788999966,0.7160180807113647,5.0
15.007497317999878,0.7117026448249817,5.0
15.057921471999634,0.7095380425453186,5.0
15.107658971999626,0.7073346376419067,5.0
15.157596999999896,0.7057828903198242,5.0
15.207463212999755,0.7057145237922668,5.0
15.258153915999628,0.705714762210846,5.0
15.307627704999959,0.7068971991539001,5.0
15.357550977999836,0.7093192338943481,5.0
15.40753079399974,0.7127889394760132,5.0
15.457394990000012,0.7158917188644409,5.0
15.508072709999851,0.7158914804458618,5.0
15.55780855499961,0.7141019701957703,5.0
15.60801519100005,0.7092711329460144,5.0
15.657723476999763,0.7041388154029846,5.0
15.708059803999731,0.6966304779052734,5.0
15.75755316499999,0.6865361332893372,5.0
15.80767503099969,0.6744270324707031,5.0
15.857601390999662,0.6633211970329285,5.0
15.907733731999997,0.6496768593788147,5.0
15.957720767999945,0.6343740820884705,5.0
16.0079533549997,0.6179773807525635,5.0
16.057731246000003,0.6065633893013,5.0
16.107462310999836,0.5952889323234558,5.0
16.157694889999675,0.5841831564903259,5.0
16.207894206999754,0.5728387236595154,5.0
16.25773838699979,0.5623627305030823,5.0
16.308010074999856,0.5542407035827637,5.0
16.357971147999706,0.5452420711517334,5.0
16.408009715999924,0.5362935662269592,5.0
16.457765870000003,0.5262853503227234,5.0
16.507625255999756,0.517836332321167,5.0
16.558521190999727,0.5076951384544373,5.0
16.608250835000035,0.4975963532924652,5.0
16.657837731999734,0.4879816770553589,5.0
16.707913558999735,0.4789983034133911,5.0
16.75809772699995,0.4700967073440552,5.0
16.80763470399961,0.4594062268733978,5.0
16.8582685829997,0.44866299629211426,5.0
16.907904347999647,0.43921148777008057,5.0
16.958222381999803,0.428371399641037,5.0
17.007558467999843,0.4165526330471039,5.0
17.057900548999896,0.40596094727516174,5.0
17.107974486999865,0.3952261805534363,5.0
17.158031832999768,0.3850317597389221,5.0
17.207527379999647,0.3752210736274719,5.0
17.258200504999877,0.3654991090297699,5.0
17.307739930000025,0.3556099236011505,5.0
17.357733411000027,0.34563159942626953,5.0
17.407798207999804,0.3350442349910736,5.0
17.457728464999946,0.3224360942840576,5.0
17.50811002499995,0.3119641840457916,5.0
17.557996932999686,0.3049517571926117,5.0
17.608066417999908,0.29790785908699036,5.0
17.65807161399971,0.2958885431289673,5.0
17.708105185000022,0.29644671082496643,5.0
17.757896420999714,0.2979462742805481,5.0
17.80801578799992,0.2999223470687866,5.0
17.858323106999705,0.30096784234046936,5.0
17.90807217099973,0.3008705973625183,5.0
17.957667394000055,0.30115896463394165,5.0
18.00836473599975,0.30171725153923035,5.0
18.0580255509999,0.3031674921512604,5.0
18.107737712000016,0.30486541986465454,5.0
18.157850673999747,0.3064955472946167,5.0
18.207907636999607,0.3055969178676605,5.0
18.258202204999634,0.30382534861564636,5.0
18.30781467299994,0.3034899830818176,5.0
18.358118574999935,0.30209073424339294,5.0
18.408360252999955,0.30214226245880127,5.0
18.457975598999838,0.3033720850944519,5.0
18.508181331999822,0.3040785789489746,5.0
18.558325111999693,0.3043583929538727,5.0
18.60785649899981,0.30526626110076904,5.0
18.657866800999727,0.30716124176979065,5.0
18.70783097200001,0.30749765038490295,5.0
18.757583236999835,0.3068782687187195,5.0
18.80819634799991,0.3052676320075989,5.0
18.85838915999966,0.30539074540138245,5.0
18.90804180699979,0.3052305579185486,5.0
18.957784090999667,0.3039841651916504,5.0
19.007865209999636,0.30317696928977966,5.0
19.057652758999666,0.30283814668655396,5.0
19.10845114599988,0.3045881688594818,5.0
19.157768139999916,0.30361121892929077,5.0
19.20775462399979,0.30428117513656616,5.0
19.25803787299992,0.3037587106227875,5.0
19.307631836999917,0.3032131791114807,5.0
19.35768856699997,0.3041667938232422,5.0
19.40864627999963,0.30374887585639954,5.0
19.45871920899981,0.3026602864265442,5.0
19.507827579999685,0.301474392414093,5.0
19.55845069599991,0.30040261149406433,5.0
19.607886606999728,0.3012973666191101,5.0
19.658340919999773,0.30323925614356995,5.0
19.708106217000022,0.30548983812332153,5.0
19.75821010999971,0.3065768778324127,5.0
19.808213058999627,0.308120459318161,5.0
19.857860249999703,0.3074369430541992,5.0
19.907905602000028,0.30637094378471375,5.0
19.958305913000004,0.3049298822879791,5.0
20.008325486999638,0.304336816072464,5.0
20.058409863999714,0.30403193831443787,5.0
20.10831071199982,0.30320170521736145,5.0
20.157887836999635,0.3014432191848755,5.0
20.207968389999678,0.3022056818008423,5.0
20.258363626999653,0.3021866977214813,5.0
20.308136054999977,0.30230313539505005,5.0
20.358093146999636,0.303254097700119,5.0
20.408249006000005,0.3023463487625122,5.0
20.45782314600001,0.3028663098812103,5.0
20.50806223699965,0.30240291357040405,5.0
20.55868237699997,0.3035813271999359,5.0
20.608232166999642,0.3035987913608551,5.0
20.65800935199968,0.3010917007923126,5.0
20.708673868999995,0.29594624042510986,5.0
20.757866023999668,0.28950953483581543,5.0
20.807882716999757,0.2801675796508789,5.0
20.858044078999683,0.2696908116340637,5.0
20.908765416999813,0.2553664445877075,5.0
20.957953862999602,0.24167416989803314,5.0
21.00818752699979,0.22726258635520935,5.0
21.058331468999768,0.21178197860717773,5.0
21.108971753999867,0.19696705043315887,5.0
21.15844310800003,0.18574610352516174,5.0
21.208720330999768,0.18053612112998962,5.0
21.258021825000014,0.17182740569114685,5.0
21.308590185999947,0.1616237908601761,5.0
21.358964190999814,0.1507054567337036,5.0
21.408510136999666,0.1384914219379425,5.0
21.45854471599978,0.1270395815372467,5.0
21.50806980299967,0.11620411276817322,5.0
21.55858563999982,0.10642816126346588,5.0
21.608731300999807,0.10031724721193314,5.0
21.65856298799963,0.0925782322883606,5.0
21.70844039399981,0.08536221086978912,5.0
21.758406894000018,0.07743281126022339,5.0
21.808115244999954,0.07272276282310486,5.0
21.85809017299971,0.06497161090373993,5.0
21.90799890399967,0.0556846559047699,5.0
21.95800731500003,0.04488649219274521,5.0
22.008168423999905,0.03231962397694588,5.0
22.058704902000045,0.01952039822936058,5.0
22.108727592999912,0.010657517239451408,5.0
22.158507389999613,0.0032708565704524517,5.0
22.20874572699995,0.0008159400895237923,5.0
22.258468146999803,0.004931263625621796,5.0
22.308234720999735,0.012272422201931477,5.0
